chr,coor_s,coor_e,ids,jumps,length,gaps,genes,cpgisl_in,cpgisl_bor,repli_in,repli_bor,repli_bor_deriv,repli_deriv,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,component_size,intra_degree,iner_degree,self_loops,edges_double,edges_tandem,edges_ident_mean
8,67436447,67438031,id6414,1,1584,0,1,0,0,1.0,1.0,0.0,3.885,0.824,0.824,50.67,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0.927
8,69129635,69132027,id6415,2,2392,0,0,0,0,2.0,2.0,0.0,3.885,1.868,1.868,21.39,21.39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,0.956
8,69324076,69333913,id6416,2,9837,0,0,0,0,6.0,6.0,0.0,3.885,1.868,1.868,39.181,6.14,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,2,0,0,0,0,0.903
8,69856560,69860021,id6417,1,3461,0,0,0,0,19.4,19.5,0.0,3.0,1.868,1.868,12.213,39.412,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0.948
8,73045958,73047749,id6418,1,1791,0,1,0,0,8.333,8.5,0.0,1.0,1.084,1.084,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,7,0,0,0,0,0.964
8,73650980,73652175,id6419,1,1195,0,1,0,0,22.0,22.0,1.0,3.885,1.084,1.084,21.9,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.901
8,73790613,73794109,id6420,1,3496,0,1,0,0,23.0,23.0,0.0,3.885,1.084,1.084,6.04,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.946
8,73904651,73905855,id6421,1,1204,0,0,0,0,16.333,16.5,1.0,1.0,1.084,1.084,11.04,11.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0.921
8,75302251,75303564,id6422,1,1313,0,0,0,0,3.0,3.0,1.0,3.885,0.544,0.544,6.15,11.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0.902
8,75620002,75621271,id6423,1,1269,0,0,0,0,1.0,1.0,0.0,3.885,0.544,0.544,31.596,39.412,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.937
8,77012105,77014077,id6424,1,1972,0,0,0,0,3.0,3.0,0.0,3.885,0.234,0.234,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.902
8,78036816,78039057,id6425,1,2241,0,0,0,0,3.0,3.0,0.0,3.885,0.247,0.247,75.8,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.906
8,78759228,78762579,id6426,2,3351,0,1,0,0,3.0,3.0,1.0,3.885,0.247,0.247,29.62,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,5,0,0,0,0,0.947
8,79170450,79171698,id6427,1,1248,0,0,0,0,4.0,4.0,0.0,3.885,0.294,0.294,104.707,5.17,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.996
8,80558790,80559841,id6428,2,1051,0,0,0,0,5.5,5.5,1.0,1.0,1.883,1.883,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,13,9,0,0,0,0.945
8,80594632,80595889,id6429,1,1257,0,0,0,0,3.667,3.5,1.0,1.0,1.883,1.883,31.596,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0.934
8,81255105,81257061,id6430,1,1956,0,0,0,0,6.333,6.5,0.0,1.0,1.016,1.016,41.31,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.958
8,81634320,81635436,id6431,1,1116,0,0,0,0,2.0,2.0,0.0,3.885,1.016,1.016,31.596,84.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0.909
8,81693627,81694746,id6432,1,1119,0,1,0,0,1.0,1.0,0.0,3.885,1.016,1.016,41.72,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.909
8,81807247,81809450,id6433,1,2203,0,1,0,0,5.0,5.0,1.0,3.885,1.016,1.016,31.596,39.412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1325,35,0,0,0,1,0.917
8,81924211,81925416,id6434,1,1205,0,0,0,0,4.0,4.0,0.0,3.885,0.713,0.713,9.05,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0.973
8,82290907,82292384,id6435,2,1477,0,0,0,0,2.0,2.0,1.0,3.885,0.41,0.41,4.62,4.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1325,22,0,0,0,1,0.937
8,83883126,83884756,id6436,1,1630,0,0,0,0,1.0,1.0,1.0,3.885,0.4,0.4,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.995
8,84186619,84196160,id6437,1,9541,0,1,0,0,2.0,2.0,0.0,3.885,0.4,0.4,22.78,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.937
8,85282162,85284065,id6438,1,1903,0,1,0,0,6.0,6.0,0.0,3.885,1.306,1.306,12.713,12.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.914
8,85578514,85583134,id6439,1,4620,0,0,0,0,20.982,21.098,0.0,3.885,1.306,1.306,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,1,0,5,2,0.908
8,85616472,85618032,id6440,1,1560,0,0,0,0,20.982,21.098,0.0,3.885,1.306,1.306,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0.961
8,85637079,85664222,id6441,2,27143,1,0,3,0,20.982,21.098,0.0,3.885,1.306,1.306,9.227,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,11,2,0.946
8,85714222,85829653,id6442,1,115431,1,1,9,0,3.275,4.0,0.0,3.0,1.306,1.306,38.324,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,17,14,2,0.945
8,86466792,86467952,id6443,1,1160,0,1,0,0,9.5,9.5,1.0,1.0,0.414,0.414,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.949
8,86504851,86506947,id6444,2,2096,0,1,0,0,7.0,7.0,1.0,3.885,0.414,0.414,11.29,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.919
8,87361294,87362880,id6445,1,1586,0,1,0,0,2.0,2.0,1.0,3.885,0.329,0.329,4.76,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0.924
8,88485775,88487878,id6446,1,2103,0,0,0,0,20.982,21.098,0.0,3.885,0.569,0.569,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0.935
8,89095715,89097145,id6447,1,1430,0,0,0,0,20.982,21.098,0.0,3.885,0.442,0.442,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.917
8,89162874,89168972,id6448,1,6098,0,0,0,0,1.0,1.0,0.0,3.885,0.442,0.442,36.748,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.932
8,89373919,89380819,id6449,1,6900,0,0,0,0,1.0,1.0,0.0,3.885,0.442,0.442,5.35,39.412,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0.932
8,90277465,90279151,id6450,1,1686,0,1,0,0,1.333,1.5,0.0,1.0,0.629,0.629,6.58,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.948
8,90495360,90497582,id6451,1,2222,0,0,0,0,1.333,1.5,1.0,1.0,0.629,0.629,6.88,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0.954
8,91158734,91159966,id6452,1,1232,0,1,0,0,10.5,10.5,1.0,1.0,0.219,0.219,11.626,9.825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0.975
8,91909135,91910191,id6453,1,1056,0,0,0,0,3.0,3.0,0.0,3.885,0.219,0.219,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0.903
8,93728200,93729240,id6454,1,1040,0,2,0,0,7.5,7.5,1.0,1.0,1.129,1.129,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.967
8,94792321,94794356,id6455,1,2035,0,1,0,0,47.333,47.0,1.0,1.0,1.126,1.126,105.95,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,1,0,0,0,0,0.939
8,95735805,95737032,id6456,1,1227,0,1,0,0,3.0,3.0,0.0,3.885,1.105,1.105,52.385,31.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.971
8,97851405,97852600,id6457,1,1195,0,1,0,0,26.0,26.0,1.0,2.0,1.336,1.336,6.373,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.921
8,98583127,98590191,id6458,1,7064,0,1,0,0,7.875,7.667,1.0,1.0,0.596,0.596,32.8,29.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.969
8,98904004,98905679,id6459,1,1675,0,0,0,0,27.667,28.0,1.0,1.0,0.596,0.596,55.175,7.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.935
8,99002019,99003866,id6460,1,1847,0,0,0,0,16.0,16.0,0.0,3.885,0.454,0.454,17.49,7.05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0.911
8,99231270,99234459,id6461,2,3189,0,1,0,0,9.0,9.0,0.0,3.885,0.454,0.454,11.663,8.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,3,0,0,0,0,0.919
8,100918575,100920752,id6462,2,2177,0,1,0,0,19.0,19.0,1.0,3.885,2.091,2.091,12.06,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0.955
8,101561155,101562535,id6463,3,1380,0,1,0,0,19.0,19.0,0.0,3.885,2.082,2.082,36.955,218.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,13,11,0,0,0,0,0.921
8,102204509,102205814,id6464,1,1305,0,1,0,0,51.0,51.0,1.0,3.885,1.691,1.691,29.85,44.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.968
8,106214482,106215740,id6465,1,1258,0,0,1,1,5.5,5.5,2.0,1.0,0.519,0.519,61.64,5.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0.915
8,106215905,106217307,id6466,1,1402,0,0,0,0,5.0,5.0,0.0,3.885,0.519,0.519,58.38,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.912
8,106589343,106590930,id6467,2,1587,0,1,0,0,4.5,4.5,0.0,1.0,0.519,0.519,46.83,127.28,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0.949
8,106696756,106698042,id6468,1,1286,0,1,0,0,1.0,1.0,0.0,3.885,0.519,0.519,51.84,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.971
8,107982991,107984767,id6469,3,1776,0,1,0,0,1.0,1.0,0.0,3.885,0.809,0.809,31.596,6.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,4,1,0,0,0,0.936
8,109470137,109472251,id6470,1,2114,0,1,0,0,6.333,6.333,1.0,1.0,0.489,0.489,326.081,241.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0.942
8,109780011,109781396,id6471,1,1385,0,0,0,0,2.0,2.0,0.0,3.885,0.489,0.489,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.966
8,113013498,113014866,id6472,1,1368,0,1,0,0,3.0,3.0,0.0,3.885,0.233,0.233,31.596,39.412,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.931
8,116528487,116529538,id6473,1,1051,0,0,0,0,10.5,10.5,1.0,1.0,0.871,0.871,31.596,5.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.926
8,116828844,116830023,id6474,1,1179,0,0,0,0,20.5,20.5,1.0,1.0,0.871,0.871,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0.914
8,119479903,119481468,id6475,2,1565,0,0,0,0,3.0,3.0,0.0,3.885,0.773,0.773,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1325,4,0,0,0,0,0.926
8,121952944,121954411,id6476,1,1467,0,0,0,0,1.0,1.0,0.0,3.885,2.857,2.857,10.21,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0.943
8,122479516,122480720,id6477,1,1204,0,1,0,0,2.5,2.5,1.0,1.0,2.857,2.857,11.587,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.997
8,123400581,123402817,id6478,2,2236,0,0,0,0,16.333,16.5,1.0,1.0,1.754,1.754,67.95,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,0.905
8,123446546,123447774,id6479,1,1228,0,0,0,0,14.0,14.0,1.0,3.885,1.754,1.754,65.218,73.88,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.918
8,123812516,123815443,id6480,1,2927,0,0,0,0,2.0,2.0,0.0,3.885,1.754,1.754,5.49,5.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,0,4,0,0,0,0.955
8,124301327,124303642,id6481,1,2315,0,0,1,0,13.0,13.0,1.0,3.885,1.704,1.704,185.332,182.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.921
8,124425789,124426928,id6482,1,1139,0,0,0,0,29.5,29.5,1.0,1.0,1.704,1.704,4.97,39.412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.908
8,124743768,124744919,id6483,1,1151,0,0,0,0,19.5,19.5,1.0,1.0,1.704,1.704,31.596,39.412,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0.954
8,124745807,124746906,id6484,1,1099,0,0,0,0,20.0,20.0,1.0,3.885,1.704,1.704,224.097,274.46,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,1,0.954
8,126072566,126074248,id6485,2,1682,0,0,0,0,1.0,1.0,0.0,3.885,3.399,3.399,15.95,21.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0.908
8,127087507,127088530,id6486,1,1023,0,1,0,0,56.5,56.5,1.0,1.0,3.285,3.285,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.982
8,127311580,127317906,id6487,1,6326,0,2,1,0,62.857,62.5,1.0,2.0,3.285,3.285,8.282,277.26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,39,0,13,0,0,0,0.96
8,127415826,127417210,id6488,1,1384,0,2,0,0,39.667,39.5,1.0,1.0,3.285,3.285,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0.967
8,128377555,128382079,id6489,1,4524,0,0,0,0,12.667,12.5,2.0,3.0,1.472,1.472,42.707,6.14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0.901
8,128489498,128492007,id6490,1,2509,0,1,0,0,7.0,7.0,1.0,3.885,1.472,1.472,8.357,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.913
8,129728796,129732290,id6491,1,3494,0,0,0,0,25.0,25.5,1.0,2.0,0.976,0.976,76.167,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0.919
8,130272995,130274097,id6492,1,1102,0,1,0,0,29.667,29.5,1.0,1.0,1.399,1.399,65.915,119.65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.977
8,132309509,132311734,id6493,1,2225,0,1,0,0,2.0,2.0,1.0,3.885,1.768,1.768,5.704,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.914
8,132316695,132318701,id6494,1,2006,0,1,0,0,3.0,3.0,0.0,3.885,1.768,1.768,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,1,0.914
8,133407605,133409530,id6495,1,1925,0,0,0,0,9.0,9.0,1.0,3.885,2.699,2.699,5.51,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0.944
8,133643673,133644726,id6496,2,1053,0,0,0,0,9.5,9.5,1.0,1.0,2.699,2.699,33.405,18.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0.921
8,135623570,135625991,id6498,2,2421,0,1,0,0,2.0,2.0,0.0,3.885,1.203,1.203,5.873,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0.932
8,136864784,136865798,id6499,1,1014,0,1,0,0,2.0,2.0,0.0,3.885,1.491,1.491,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,1,0,0,0,0,0.99
8,139755252,139756353,id6500,1,1101,0,1,0,0,3.0,3.0,0.0,3.885,2.686,2.686,6.425,11.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.929
8,139756383,139757483,id6501,1,1100,0,1,0,0,3.0,3.0,0.0,3.885,2.686,2.686,5.177,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.929
8,140194840,140195883,id6502,1,1043,0,1,0,0,18.0,18.0,0.0,3.885,2.551,2.551,10.292,6.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.903
8,140195903,140196947,id6503,1,1044,0,1,0,0,18.0,18.0,0.0,3.885,2.551,2.551,11.393,11.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,1,0.903
